Starting Queue Size: 1000
Task Time Range: 1 to 100
Time: 1, Queue Size: 990, Servers: 11, Busy Servers: 10, Utilization: 90.9091%, Requests Processed: 0
Time: 7171, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1262
Time: 7173, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1262
Time: 7175, Queue Size: 7, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1263
Time: 7177, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1263
Time: 7179, Queue Size: 6, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1264
New request added! Current Queue Size: 6
Time: 7181, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7183, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7185, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7187, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7189, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7191, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7193, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7195, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7197, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7199, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7201, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7203, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7205, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7207, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7209, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1264
Time: 7211, Queue Size: 7, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1265
Time: 7213, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1265
Time: 7215, Queue Size: 6, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1266
Time: 7217, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1266
Time: 7219, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1266
Time: 7221, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1266
Time: 7223, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1266
Time: 7225, Queue Size: 6, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1267
Time: 7227, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1267
Time: 7229, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1267
New request added! Current Queue Size: 5
Time: 7231, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1267
Time: 7233, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1267
Time: 7235, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1267
Time: 7237, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1267
Time: 7239, Queue Size: 6, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1268
New request added! Current Queue Size: 6
Time: 7241, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7243, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7245, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
New request added! Current Queue Size: 5
Time: 7247, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7249, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7251, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7253, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7255, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7257, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7259, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7261, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7263, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7265, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7267, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7269, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7271, Queue Size: 6, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7273, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7275, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7277, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7279, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7281, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7283, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7285, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7287, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7289, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7291, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7293, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7295, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7297, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7299, Queue Size: 7, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1268
Time: 7301, Queue Size: 7, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1269
Time: 7303, Queue Size: 6, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1270
Time: 7305, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1270
Time: 7307, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1270
Time: 7309, Queue Size: 5, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1270
Time: 7311, Queue Size: 5, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1271
Time: 7313, Queue Size: 4, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1271
Time: 7315, Queue Size: 4, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1272
Time: 7317, Queue Size: 3, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1272
Time: 7319, Queue Size: 3, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1272
Time: 7321, Queue Size: 3, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1272
Time: 7323, Queue Size: 3, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1273
Time: 7325, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7327, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7329, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7331, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7333, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7335, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7337, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7339, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7341, Queue Size: 2, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1273
Time: 7343, Queue Size: 2, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1274
Time: 7345, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7347, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7349, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
New request added! Current Queue Size: 1
Time: 7351, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7353, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7355, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7357, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7359, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7361, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
New request added! Current Queue Size: 1
Time: 7363, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7365, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7367, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
Time: 7369, Queue Size: 1, Servers: 6, Busy Servers: 6, Utilization: 100%, Requests Processed: 1274
New request added! Current Queue Size: 1
Time: 7371, Queue Size: 1, Servers: 6, Busy Servers: 5, Utilization: 83.3333%, Requests Processed: 1275
Time: 7373, Queue Size: 0, Servers: 5, Busy Servers: 5, Utilization: 100%, Requests Processed: 1275
Time: 7375, Queue Size: 0, Servers: 4, Busy Servers: 4, Utilization: 100%, Requests Processed: 1275
Time: 7377, Queue Size: 0, Servers: 3, Busy Servers: 3, Utilization: 100%, Requests Processed: 1275
Time: 7379, Queue Size: 0, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1275
Time: 7381, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7383, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7385, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7387, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7389, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7391, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7393, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7395, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7397, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7399, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7401, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7403, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7405, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7407, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7409, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7411, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7413, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7415, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7417, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7419, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7421, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7423, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1275
Time: 7425, Queue Size: 1, Servers: 1, Busy Servers: 0, Utilization: 0%, Requests Processed: 1276
Time: 7427, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7429, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7431, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7433, Queue Size: 0, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7435, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7437, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7439, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7441, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7443, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7445, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7447, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7449, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7451, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1276
Time: 7453, Queue Size: 2, Servers: 1, Busy Servers: 0, Utilization: 0%, Requests Processed: 1277
Time: 7455, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7457, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7459, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7461, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
New request added! Current Queue Size: 1
Time: 7463, Queue Size: 1, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7465, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7467, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7469, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7471, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7473, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7475, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7477, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7479, Queue Size: 2, Servers: 1, Busy Servers: 1, Utilization: 100%, Requests Processed: 1277
Time: 7481, Queue Size: 3, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1277
Time: 7483, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7485, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7487, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7489, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7491, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7493, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7495, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7497, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7499, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7501, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7503, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7505, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7507, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7509, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7511, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7513, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7515, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7517, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7519, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7521, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7523, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
New request added! Current Queue Size: 4
Time: 7525, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7527, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7529, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7531, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7533, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7535, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7537, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7539, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7541, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7543, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7545, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7547, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7549, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7551, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7553, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7555, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7557, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7559, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7561, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7563, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7565, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7567, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
New request added! Current Queue Size: 4
Time: 7569, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7571, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7573, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7575, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
New request added! Current Queue Size: 4
Time: 7577, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7579, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7581, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7583, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7585, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7587, Queue Size: 4, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1277
Time: 7589, Queue Size: 4, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1278
New request added! Current Queue Size: 4
Time: 7591, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1278
Time: 7593, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1278
Time: 7595, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1278
Time: 7597, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1278
Time: 7599, Queue Size: 3, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1278
Time: 7601, Queue Size: 3, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1279
Time: 7603, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7605, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
New request added! Current Queue Size: 2
Time: 7607, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7609, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7611, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7613, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7615, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7617, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7619, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7621, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7623, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1279
Time: 7625, Queue Size: 2, Servers: 2, Busy Servers: 1, Utilization: 50%, Requests Processed: 1280
New request added! Current Queue Size: 2
Time: 7627, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7629, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7631, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7633, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7635, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7637, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7639, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7641, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7643, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7645, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7647, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7649, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
New request added! Current Queue Size: 1
Time: 7651, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7653, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7655, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
New request added! Current Queue Size: 1
Time: 7657, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7659, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7661, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7663, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7665, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7667, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7669, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7671, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7673, Queue Size: 1, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7675, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
New request added! Current Queue Size: 2
Time: 7677, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7679, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
Time: 7681, Queue Size: 2, Servers: 2, Busy Servers: 2, Utilization: 100%, Requests Processed: 1280
New request added! Current Queue Size: 2
